2004635551,70.00,26.00,2.55,-172.19,269.87,-127.00,0.00,0.00
2004635557,70.00,25.00,2.53,-172.19,269.87,-127.00,0.00,0.00
2004635562,70.00,26.00,2.57,-174.80,273.27,-127.00,0.00,0.00
2004635567,69.00,25.00,2.55,-174.80,273.27,-127.00,0.00,0.00
2004635572,69.00,26.00,2.57,-176.11,274.98,-127.00,0.00,0.00
2004635577,69.00,26.00,2.59,-178.74,278.39,-127.00,0.00,0.00
2004635582,69.00,26.00,2.58,-177.43,276.68,-127.00,0.00,0.00
2004635587,68.00,26.00,2.58,-174.80,273.27,-127.00,0.00,0.00
2004635592,68.00,26.00,2.61,-178.74,278.39,-127.00,0.00,0.00
2004635597,68.00,26.00,2.58,-177.43,276.68,-127.002004635597,68.00,26.00,2.50,-170.88,268.17,-127.00,0.00,0.00
2004635602,68.00,26.00,2.59,-177.43,276.68,-127.00,0.00,0.00
2004635607,67.00,26.00,2.58,-177.43,276.68,-127.00,0.00,0.00
2004635612,67.00,26.00,2.59,-174.80,273.27,-127.00,0.00,0.00
2004635617,67.00,26.00,2.60,-177.43,276.68,-127.00,0.00,0.00
2004635622,67.00,26.00,2.58,-176.11,274.98,-127.00,0.00,0.00
2004635627,66.00,26.00,2.59,-177.43,276.68,-127.00,0.00,0.00
2004635632,66.00,26.00,2.61,-177.43,276.68,-127.00,0.00,0.00
2004635637,66.00,26.00,2.60,-177.43,276.68,-127.00,0.00,0.00
2004635642,66.00,26.00,2.60,-177.43,276.68,-127.00,0.00,0.00
2004635647,66.00,26.00,2.62,-178.74,278.39,-127.00,0.00,0.00
2004635652,65.00,26.00,2.58,-174.80,273.27,-127.00,0.00,0.00
2004635657,65.00,26.00,2.58,-176.11,274.98,-127.00,0.00,0.00
2004635662,65.00,26.00,2.59,-178.74,278.39,-127.002004635663,65.00,26.00,2.50,-170.88,268.17,-127.00,0.00,0.00
2004635668,65.00,26.00,2.59,-177.43,276.68,-127.00,0.00,0.00
2004635673,65.00,26.00,2.58,-176.11,274.98,-127.00,0.00,0.00
2004635678,65.00,26.00,2.59,-177.43,276.68,-127.00,0.00,0.00
2004635683,65.00,26.00,2.60,-176.11,274.98,-127.00,0.00,0.00
2004635688,65.00,26.00,2.59,-177.43,276.68,-127.00,0.00,0.00
2004635693,65.00,26.00,2.81,-190.69,293.79,-127.00,0.00,0.00
2004635698,65.00,26.00,2.35,-160.53,254.58,-127.00,0.00,0.00
2004635703,65.00,26.00,2.59,-177.43,276.68,-127.00,0.00,0.00
2004635708,65.00,26.00,2.60,-178.74,278.39,-127.00,0.00,0.00
2004635713,65.00,26.00,2.61,-178.74,278.39,-127.00,0.00,0.00
2004688991,83.00,27.00,0.00,0.00,0.00,28.56,0.00,0.00
2004688996,83.00,27.00,4.37,0.00,0.00,28.50,0.00,0.00
2004689001,84.00,27.00,4.37,0.00,0.00,28.44,0.00,0.00
2004689012,83.00,27.00,3.16,0.00,0.00,28.19,0.00,0.00
2004689017,83.00,27.00,4.42,0.00,0.00,28.13,0.00,0.00
2004689022,83.00,27.00,4.43,0.00,0.00,28.00,0.00,0.00
2004689027,83.00,27.00,4.44,0.00,0.00,27.94,0.00,0.00
2004689032,83.00,27.00,4.50,0.00,0.00,27.81,0.00,0.00
2004689037,83.00,27.00,4.46,0.00,0.00,27.69,0.00,0.00
2004689042,83.00,27.00,4.51,0.00,0.00,27.50,0.00,0.00
2004689047,83.00,27.00,4.50,0.00,0.00,27.38,0.00,0.00
2004689052,83.00,27.00,4.49,0.00,0.00,27.19,0.00,0.00
2004689057,83.00,27.00,4.47,0.00,0.00,27.13,0.00,0.00
2004689062,83.00,27.00,4.45,0.00,0.00,27.00,0.00,0.00
2004689067,83.00,27.00,4.45,0.00,0.00,26.88,0.00,0.00
2004689072,82.00,27.00,4.47,0.00,0.00,26.752004689073,82.00,27.00,4.47,0.00,0.00,26.69,0.00,0.00
2004689078,82.00,27.00,4.45,0.00,0.00,26.75,0.00,0.00
2004689083,82.00,27.00,4.45,0.00,0.00,26.81,0.00,0.00
2004689088,82.00,27.00,4.47,0.00,0.00,26.88,0.00,0.00
2004689093,81.00,27.00,4.47,0.00,0.00,27.00,0.00,0.00
2004689098,81.00,28.00,4.47,0.00,0.00,27.06,0.00,0.00
2004689103,80.00,28.00,4.47,0.00,0.00,27.13,0.00,0.00
2004689108,80.00,28.00,4.47,0.00,0.00,27.19,0.00,0.00
2004689113,80.00,28.00,4.48,0.00,0.00,27.25,0.00,0.00
2004689118,79.00,28.00,4.47,0.00,0.00,27.13,0.00,0.00
2004689123,79.00,28.00,4.48,0.00,0.00,26.94,0.00,0.00
2004689128,79.00,28.00,4.50,60.03,62.19,26.88,0.00,0.00
2004689133,78.00,28.00,4.48,59.96,62.19,26.94,0.00,0.00
2004689138,78.00,28.00,4.49,59.89,62.19,27.002004689138,78.00,28.00,4.50,61.75,64.11,27.00,0.00,0.00
2004689143,78.00,28.00,4.23,50.55,52.50,27.00,0.00,0.00
2004689148,77.00,28.00,4.53,48.66,50.55,27.00,0.00,0.00
2004689153,77.00,28.00,4.60,48.66,50.55,27.00,0.00,0.00
2004689158,77.00,28.00,4.65,48.66,50.55,27.00,0.00,0.00
2004689163,77.00,28.00,4.70,48.66,50.55,27.00,0.00,0.00
2004689168,76.00,28.00,4.74,50.55,52.50,27.00,0.00,0.00
2004689173,76.00,28.00,4.73,27.64,28.73,27.00,0.00,0.00
2004689178,75.00,28.00,4.76,48.66,50.55,27.00,0.00,0.00
2004689183,75.00,28.00,4.78,48.66,50.55,27.00,0.00,0.00
2004689188,75.00,29.00,4.81,50.55,52.50,27.00,0.00,0.00
2004689193,75.00,29.00,4.82,50.55,52.50,27.00,0.00,0.00
2004689198,75.00,29.00,4.82,48.66,50.55,27.00,0.00,0.00
2004689203,75.00,29.00,4.82,48.66,50.55,27.00,0.00,0.00
2004689204,75.00,29.00,4.83,27.64,28.73,27.00,0.00,0.00
2004689209,74.00,29.00,4.82,17.89,18.60,27.00,0.00,0.00
2004689214,74.00,29.00,4.82,50.49,52.50,27.06,0.00,0.00
2004689219,74.00,29.00,4.83,50.55,52.50,27.00,0.00,0.00
2004689224,74.00,29.00,4.83,6.01,6.25,27.00,0.00,0.00
2004689229,74.00,29.00,4.83,6.01,6.25,27.00,0.00,0.00
2004689234,74.00,29.00,4.84,50.55,52.50,27.00,0.00,0.00
2004689239,74.00,29.00,4.81,6.04,6.25,26.75,0.00,0.00
2004689244,74.00,29.00,4.81,50.66,52.50,26.88,0.00,0.00
